Dialogue History,Acts,Belief,Entity,BoW,DB Consistency,Confidence,RANDOM_accuracy,RANDOM_precision,RANDOM_recall,RANDOM_f1,THRESHOLD_accuracy,THRESHOLD_precision,THRESHOLD_recall,THRESHOLD_f1,MAJORITY_accuracy,MAJORITY_precision,MAJORITY_recall,MAJORITY_f1,LOGIT_accuracy,LOGIT_precision,LOGIT_recall,LOGIT_f1,Best Model,Best F1
1,False,False,True,True,False,entity,0.3483630952380952,0.3021701388888889,0.27868589743589745,0.24957837301587296,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,False,False,False,True,True,none,0.24129464285714283,0.17491319444444445,0.1346029838217338,0.12117435515873015,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
2,False,False,True,False,True,act + entity,0.31904761904761914,0.3013020833333333,0.20722393925518923,0.21687225237317154,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
2,False,False,False,True,True,act,0.20238095238095236,0.17274305555555555,0.10466460622710623,0.11341779135896783,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,True,True,True,True,False,act + entity,0.19174107142857139,0.17057291666666669,0.11146596459096458,0.10867034313725489,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,True,True,False,False,False,act,0.2623511904761905,0.23697916666666666,0.16631181318681318,0.17198916024743227,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
1,True,False,False,False,False,entity,0.24970238095238093,0.19704861111111113,0.13336481227106226,0.1376736111111111,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.755059523809524,0.37194940476190486,0.48660714285714285,0.4171294382501278,MAJORITY,0.42843896205965165
1,False,True,False,False,False,none,0.2418154761904762,0.18315972222222224,0.1190161401098901,0.1287468633286648,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,False,False,True,False,False,act,0.19925595238095237,0.16145833333333331,0.10250972985347984,0.10890699481547006,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
2,True,False,False,True,False,none,0.28020833333333334,0.25613839285714285,0.20293040293040293,0.1993668300653595,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
1,False,False,True,False,False,none,0.19895833333333332,0.1958333333333333,0.12986492673992672,0.11807962768440709,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,True,False,False,False,True,act + entity,0.23638392857142856,0.23697916666666669,0.16901900183150184,0.16687383286647992,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,True,False,False,True,False,act + entity,0.25029761904761905,0.24001736111111113,0.18330567002442003,0.15827132936507937,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,False,False,True,False,False,entity,0.22388392857142853,0.20269097222222224,0.16794108669108668,0.1472842261904762,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
2,True,False,False,True,False,entity,0.21733630952380953,0.17447916666666666,0.11209935897435898,0.12418350563909775,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.7732886904761906,0.4178943452380953,0.53125,0.46252987115056077,LOGIT,0.46252987115056077
1,True,False,False,True,True,act,0.25037202380952384,0.1685515873015873,0.1668564942002442,0.14190351030763182,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.755059523809524,0.3677827380952382,0.47619047619047616,0.41018499380568335,MAJORITY,0.42843896205965165
0,True,False,False,True,True,act,0.16994047619047617,0.16666666666666666,0.11388125763125763,0.10476810515873017,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,True,True,True,True,False,act,0.24226190476190476,0.21875,0.14131467490842492,0.14955357142857145,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
1,False,True,False,True,True,act + entity,0.16473214285714283,0.15451388888888887,0.1377938034188034,0.10881696428571429,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
1,True,False,False,False,True,act + entity,0.2650297619047619,0.20260416666666667,0.13515911172161169,0.14601278011204483,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.755059523809524,0.37194940476190486,0.48660714285714285,0.4171294382501278,MAJORITY,0.42843896205965165
1,True,False,False,True,False,act + entity,0.20930059523809522,0.20572916666666669,0.1349311278998779,0.1313401875901876,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.755059523809524,0.3677827380952382,0.47619047619047616,0.41018499380568335,MAJORITY,0.42843896205965165
0,False,True,False,False,True,entity,0.21026785714285712,0.19774305555555557,0.11374961843711844,0.1212797619047619,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
1,False,False,False,False,False,act,0.298139880952381,0.22916666666666669,0.16241796398046396,0.16582195378151263,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,False,False,True,True,False,none,0.26875,0.225,0.15039205586080587,0.14789806547619047,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,False,True,True,False,False,act + entity,0.2060267857142857,0.21875,0.14788518772893774,0.15446975665266108,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,True,True,True,True,False,entity,0.21197916666666664,0.21875,0.1434733669108669,0.14039754333751045,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,True,False,True,False,False,none,0.28950892857142857,0.27083333333333337,0.18646501068376067,0.18833208173620325,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
1,True,False,False,False,True,act,0.2761160714285715,0.27734375000000006,0.1848042582417582,0.1899752956738251,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.755059523809524,0.37194940476190486,0.48660714285714285,0.4171294382501278,MAJORITY,0.42843896205965165
2,True,False,False,False,False,none,0.2640625,0.1987847222222222,0.14805021367521368,0.14162581699346408,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.7461309523809526,0.3619906135531136,0.4721840659340659,0.4050211761418657,MAJORITY,0.42843896205965165
0,True,False,True,True,False,act + entity,0.27723214285714287,0.24166666666666664,0.14473538614163614,0.16575520833333335,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
2,False,True,False,False,True,act + entity,0.29412202380952385,0.23828125,0.20082417582417583,0.18643092105263162,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,False,False,False,True,True,act + entity,0.23325892857142858,0.20616319444444445,0.13001755189255187,0.1374813988095238,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,False,True,True,False,False,none,0.13430059523809523,0.16145833333333334,0.07267628205128204,0.08854093720821661,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
2,True,False,False,True,False,act,0.23816964285714287,0.23350694444444442,0.15426301129426132,0.15916053921568626,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
1,False,False,False,True,False,none,0.3191220238095238,0.3046875,0.22169757326007328,0.22449776785714287,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,True,True,False,False,False,act + entity,0.34211309523809524,0.2630208333333333,0.20915560134310135,0.2021217642758858,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,False,True,False,False,True,none,0.16555059523809523,0.12934027777777776,0.107534913003663,0.09895044191919192,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,True,False,True,True,False,none,0.29501488095238093,0.2599826388888889,0.1731713598901099,0.18975949754901963,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,True,False,False,False,True,entity,0.26264880952380953,0.26805555555555555,0.22706616300366297,0.19352605625583566,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
1,False,False,True,False,False,act + entity,0.22470238095238096,0.16796875,0.141128663003663,0.12863963293650793,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
2,False,False,True,True,True,act,0.24501488095238091,0.19399181547619052,0.17498950702075702,0.14342953738512948,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,False,False,True,False,True,act + entity,0.2425595238095238,0.24441964285714285,0.1853136446886447,0.17557749899202107,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,True,False,False,False,False,entity,0.29099702380952386,0.2265625,0.1803523733211233,0.16237854516806724,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
1,False,True,False,False,True,act,0.26078869047619047,0.24461805555555555,0.1854605463980464,0.1825323879551821,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
1,False,False,True,False,True,act + entity,0.3107142857142857,0.2868303571428571,0.1914625305250305,0.2000124007936508,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,True,False,False,False,True,act,0.30230654761904757,0.27109375,0.20769516941391938,0.20554066273638644,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,True,True,True,False,False,act + entity,0.13303571428571428,0.10399305555555555,0.0762725122100122,0.06498635912698413,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
1,False,False,True,True,False,act,0.2953869047619048,0.25885416666666666,0.18302999084249083,0.18246454831932774,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
2,False,True,False,False,False,none,0.20877976190476188,0.16354166666666667,0.12022092490842491,0.11521773182957393,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,False,False,True,False,True,none,0.22872023809523812,0.21822916666666667,0.12831673534798535,0.14898313492063495,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
2,False,True,False,True,False,entity,0.19709821428571425,0.16471354166666666,0.09413633241758242,0.1092750641923436,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,False,True,False,True,False,act,0.2979910714285715,0.23697916666666663,0.1883461156898657,0.1797106123151015,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
1,False,False,True,True,False,act + entity,0.2191220238095238,0.2234375,0.14272741147741147,0.14887392091339458,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,True,True,False,True,False,entity,0.2733630952380952,0.2555803571428571,0.16593978937728937,0.18750000000000003,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,False,False,False,True,False,none,0.23058035714285713,0.22916666666666666,0.1541609432234432,0.15944940476190478,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
