Dialogue History,Acts,Belief,Entity,BoW,DB Consistency,Confidence,RANDOM_accuracy,RANDOM_precision,RANDOM_recall,RANDOM_f1,THRESHOLD_accuracy,THRESHOLD_precision,THRESHOLD_recall,THRESHOLD_f1,MAJORITY_accuracy,MAJORITY_precision,MAJORITY_recall,MAJORITY_f1,LINEARSVM_accuracy,LINEARSVM_precision,LINEARSVM_recall,LINEARSVM_f1,LOGIT_accuracy,LOGIT_precision,LOGIT_recall,LOGIT_f1,RANDOMFOREST_accuracy,RANDOMFOREST_precision,RANDOMFOREST_recall,RANDOMFOREST_f1,MLP_accuracy,MLP_precision,MLP_recall,MLP_f1,NEURAL-DETECTOR_accuracy,NEURAL-DETECTOR_precision,NEURAL-DETECTOR_recall,NEURAL-DETECTOR_f1,Best Model,Best F1
4,True,False,False,False,True,none,0.46130952380952384,0.34723462301587305,0.39400183150183143,0.3272704868707443,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.6447916666666667,0.5588541666666668,0.6305402930402931,0.5402909002229654,0.7494791666666668,0.41324404761904776,0.5484203296703296,0.4605374307206203,0.7592261904761907,0.4142113095238097,0.5267857142857143,0.45838559588559585,0.7554315476190478,0.4170014880952382,0.5216346153846154,0.45689380029709864,THRESHOLD,0.5512220418470418
0,False,True,False,False,True,none,0.6055803571428571,0.6151041666666667,0.7192651098901097,0.5515963203463204,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.6284970238095239,0.5828125000000001,0.6556948260073261,0.5489556277056278,0.7539434523809526,0.3810926053113554,0.4951923076923077,0.4259460845667742,0.7759672619047621,0.48173363095238103,0.59375,0.525581363081363,0.7051339285714286,0.3766605790043291,0.4669986263736264,0.40965603840603837,RANDOM,0.5515963203463204
1,True,False,True,False,False,act + entity,0.4040922619047619,0.3800843253968254,0.3582818223443224,0.33479784104784105,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.6570684523809524,0.5651041666666666,0.6697000915750916,0.5616756507381506,0.6703125,0.3824032738095239,0.4748111263736264,0.40885185315891837,0.8014880952380953,0.6116815476190476,0.7090773809523809,0.6465007215007215,0.725967261904762,0.4403510551948053,0.5181891025641026,0.4650133367590264,MLP,0.6465007215007215
5,False,False,False,False,True,entity,0.5880208333333333,0.5612723214285714,0.5987580128205129,0.5169056637806638,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.6535714285714285,0.5666666666666667,0.628680173992674,0.5377393892339545,0.7271577380952382,0.3886780753968255,0.5096153846153846,0.4269658980865877,0.774107142857143,0.4841517857142858,0.5892857142857143,0.5248839123839124,0.688467261904762,0.3909846230158731,0.48365384615384616,0.41167910154979115,THRESHOLD,0.5512220418470418
3,False,True,False,True,True,act,0.5413690476190476,0.4527777777777778,0.4600389194139194,0.42431838994339,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.7350446428571429,0.5173878205128206,0.6156307234432236,0.5471261377511377,0.7753720238095241,0.41893601190476204,0.53125,0.46316118428187386,0.7670386904761907,0.4356026785714287,0.55625,0.48096856846856845,0.7539434523809526,0.38106398809523817,0.4951923076923077,0.42584636946705906,THRESHOLD,0.5512220418470418
5,False,False,False,False,True,none,0.3908482142857143,0.38229166666666664,0.3713484432234432,0.33011128364389236,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.5593005952380953,0.5645833333333332,0.5577495421245421,0.5015024076165381,0.7494791666666669,0.39868438852813864,0.5216346153846154,0.44512877687446645,0.7741071428571431,0.4841517857142858,0.5892857142857143,0.5248839123839124,0.688467261904762,0.3909846230158731,0.48365384615384616,0.41167910154979115,THRESHOLD,0.5512220418470418
0,True,False,True,True,False,none,0.517485119047619,0.4636521464646465,0.5224416208791209,0.4285060425685425,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.7742559523809525,0.6463541666666667,0.7519631410256411,0.6676223544973545,0.8020833333333334,0.5058550824175825,0.5794413919413919,0.534741415991416,0.7732886904761906,0.47392113095238103,0.5807291666666667,0.5133080859912755,0.7503720238095241,0.37987351190476204,0.4921875,0.42409868428187386,LOGIT,0.6676223544973545
0,True,False,False,False,True,entity,0.5099702380952381,0.4585565476190476,0.4475904304029304,0.4157353817679904,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.6041666666666666,0.546875,0.6044299450549451,0.5088041125541125,0.7322916666666668,0.41375135281385295,0.5093063186813187,0.44974863099863105,0.7851934523809525,0.4275669642857144,0.5260416666666667,0.46730114154683117,0.7017113095238097,0.41531463328338336,0.4831959706959707,0.43850524475524477,THRESHOLD,0.5512220418470418
4,False,False,False,True,True,none,0.356547619047619,0.2861111111111112,0.2521806318681319,0.24792960662525879,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.7517857142857143,0.47703754578754587,0.5629750457875458,0.5070587398712398,0.7396577380952382,0.37990212912087923,0.4868818681318682,0.4213887963887964,0.768824404761905,0.4177226419413921,0.5288461538461539,0.461283432404122,0.7494791666666669,0.3808272456709958,0.49278846153846156,0.4243880361337257,THRESHOLD,0.5512220418470418
4,False,True,False,True,True,act + entity,0.4622767857142857,0.4127604166666667,0.48033424908424904,0.35759358514292716,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.7314732142857143,0.5007211538461539,0.5891884157509157,0.5306330821955821,0.755059523809524,0.3808779761904763,0.4955357142857143,0.4260580096786993,0.750372023809524,0.379873511904762,0.4921875,0.42409868428187386,0.7494791666666669,0.3808272456709958,0.49278846153846156,0.4243880361337257,THRESHOLD,0.5512220418470418
1,False,False,True,False,False,act + entity,0.4179315476190476,0.44041418650793646,0.48179945054945056,0.369651875901876,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.652157738095238,0.6041666666666666,0.6754979395604396,0.584676689051689,0.7098958333333334,0.443689903846154,0.4952953296703297,0.4622781385281385,0.8063244047619049,0.5683407738095239,0.6708333333333334,0.601543710918711,0.7173363095238097,0.4409598214285715,0.5114697802197803,0.463428036335645,MLP,0.601543710918711
2,True,False,True,True,False,act,0.3864583333333333,0.33258928571428575,0.3656707875457876,0.29845779220779217,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.7236607142857143,0.5630208333333333,0.6832131410256411,0.5959051827801828,0.7584077380952383,0.3812643086080587,0.49759615384615385,0.4271925233132129,0.7610119047619048,0.45007440476190486,0.5528273809523809,0.4897518389975286,0.7539434523809526,0.38106398809523817,0.4951923076923077,0.42584636946705906,LOGIT,0.5959051827801828
3,True,False,False,False,False,act,0.5752976190476191,0.580295138888889,0.5771520146520146,0.5027732683982684,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.6388392857142856,0.5432291666666667,0.6016941391941393,0.5266586538461537,0.7500000000000001,0.44538690476190484,0.5729739010989011,0.4860922757797757,0.758482142857143,0.48154761904761917,0.5788690476190477,0.5189315314315315,0.7528273809523811,0.44968885281385296,0.5750343406593407,0.4926531223406223,THRESHOLD,0.5512220418470418
0,False,True,True,True,True,none,0.4017113095238095,0.42285579004329005,0.46858974358974365,0.35564408528562935,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.7566964285714286,0.6239583333333333,0.7156765109890111,0.6404794511044511,0.787872023809524,0.456436011904762,0.5625,0.49788340650409607,0.7923363095238096,0.5770232371794872,0.6748798076923077,0.6124784590409591,0.7354910714285715,0.378660141941392,0.4835336538461539,0.41944315462634424,LOGIT,0.6404794511044511
2,False,False,True,True,True,act,0.39337797619047615,0.36979166666666663,0.3608115842490842,0.3020900974025974,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.753125,0.5786458333333333,0.67847413003663,0.6083189033189034,0.7643601190476191,0.42171760531135544,0.5201923076923077,0.4600369936576833,0.787872023809524,0.5077752976190477,0.6197916666666666,0.5493446368446369,0.7435267857142859,0.3800223214285715,0.48894230769230773,0.4224372785579682,LOGIT,0.6083189033189034
0,False,False,True,False,True,act + entity,0.3921130952380953,0.3187127976190477,0.3014136904761905,0.28249223602484475,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.7283482142857144,0.6333333333333334,0.7008470695970697,0.6428024406149406,0.7093005952380953,0.42576772186147194,0.5520947802197803,0.4639400404346057,0.7643601190476192,0.41715029761904776,0.5260416666666667,0.4597253839710736,0.7238839285714287,0.42197307900432907,0.4904361263736264,0.44698242729492726,LOGIT,0.6428024406149406
3,True,False,True,True,False,none,0.588392857142857,0.5184151785714286,0.5425309065934066,0.4738410894660894,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.6927083333333334,0.47051282051282056,0.5868589743589744,0.5040789881414881,0.7520089285714288,0.4192851419413921,0.5169986263736264,0.4561161815237902,0.7482142857142857,0.44836309523809537,0.5450148809523809,0.48533174001924,0.7584077380952383,0.3812643086080587,0.49759615384615385,0.4271925233132129,THRESHOLD,0.5512220418470418
4,True,True,True,False,False,none,0.45982142857142866,0.43232886904761897,0.44169528388278395,0.369961564171123,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.657142857142857,0.4981169871794872,0.551963141025641,0.504042913105413,0.7505952380952383,0.3955872252747254,0.5199175824175825,0.4396925233132129,0.7502976190476192,0.4467777014652016,0.5504235347985349,0.48674207736707736,0.7643601190476192,0.41752232142857154,0.5264423076923077,0.4599372785579682,THRESHOLD,0.5512220418470418
4,False,True,False,True,True,none,0.41339285714285723,0.3861607142857143,0.37024381868131867,0.32604246243952123,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.7230654761904762,0.5061298076923078,0.5745077838827839,0.52693383005883,0.7545386904761907,0.3811154990842492,0.4955357142857143,0.426044326044326,0.7399553571428573,0.3788318452380953,0.4859375,0.420689593372783,0.7494791666666669,0.3808272456709958,0.49278846153846156,0.4243880361337257,THRESHOLD,0.5512220418470418
4,True,True,False,True,True,none,0.42961309523809527,0.4075148809523809,0.42860576923076915,0.3338557582123758,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.6927083333333334,0.47051282051282056,0.5868589743589744,0.5040789881414881,0.7505952380952383,0.380706272893773,0.49313186813186816,0.4248115709322605,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.7494791666666669,0.3808272456709958,0.49278846153846156,0.4243880361337257,THRESHOLD,0.5512220418470418
0,True,False,False,False,False,entity,0.4957589285714286,0.4685132575757575,0.47989926739926736,0.41759726019594434,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.5952380952380951,0.5447916666666668,0.5996222527472528,0.502310606060606,0.7955357142857141,0.5811755952380953,0.6098500457875458,0.5920284692159692,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.7225446428571429,0.41791879995005005,0.4956959706959707,0.44608100233100234,RANDOMFOREST,0.5920284692159692
1,False,True,False,False,True,act,0.5213541666666667,0.5243923611111111,0.5914949633699634,0.4573104999575588,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.6394345238095238,0.6060267857142857,0.7125858516483516,0.5800505377271683,0.7521577380952382,0.45725446428571437,0.5802884615384616,0.49934618521575047,0.8087053571428573,0.5994791666666667,0.7038690476190477,0.6336306055056056,0.7301339285714288,0.41430938852813864,0.5067307692307692,0.4483105950562847,MLP,0.6336306055056056
3,True,True,False,True,False,act,0.3849702380952381,0.3774925595238095,0.3446943681318681,0.303922566833751,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.683779761904762,0.4694711538461539,0.5816506410256411,0.5007645942020942,0.755059523809524,0.3808779761904763,0.4955357142857143,0.4260580096786993,0.7627976190476192,0.45096726190476205,0.5528273809523809,0.4903033309283309,0.7584077380952383,0.3812643086080587,0.49759615384615385,0.4271925233132129,THRESHOLD,0.5512220418470418
0,True,True,False,False,True,act,0.49352678571428577,0.4763652146464647,0.5050938644688644,0.41979175338550345,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.6803571428571428,0.5723958333333334,0.6584649725274726,0.5686369186369186,0.7208333333333335,0.41270032051282063,0.5286515567765568,0.44992044354113314,0.7221726190476191,0.47522321428571435,0.5606398809523809,0.5067888708513708,0.7058779761904763,0.41548633658008666,0.4854281135531136,0.43974532412032413,LOGIT,0.5686369186369186
1,False,False,True,False,True,act + entity,0.48296130952380945,0.46223958333333337,0.513816391941392,0.4111457621326042,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.6729910714285714,0.6223958333333333,0.6879979395604396,0.6072709350834351,0.725967261904762,0.41416057900432907,0.5044986263736264,0.44715603840603835,0.8337053571428572,0.6549479166666665,0.7395833333333334,0.6825622294372296,0.6985863095238096,0.39668898809523817,0.48803228021978023,0.42734172681183547,MLP,0.6825622294372296
4,False,False,False,False,False,act + entity,0.5911458333333334,0.5515016233766233,0.5695970695970697,0.5022292948279791,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.6245535714285714,0.5867187500000001,0.6373683608058608,0.5450283110609198,0.6348958333333335,0.40115327380952387,0.44831730769230765,0.40541020840589803,0.747247023809524,0.4350818452380953,0.5395833333333333,0.47337041949110914,0.5622023809523808,0.35516254578754586,0.3655792124542125,0.3520375457875458,THRESHOLD,0.5512220418470418
0,True,False,False,False,True,act,0.4906994047619048,0.4059027777777777,0.4545215201465202,0.370396751838147,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.6041666666666666,0.546875,0.6044299450549451,0.5088041125541125,0.7379464285714287,0.41456980519480535,0.5129807692307693,0.4517196859653756,0.7517113095238097,0.4123139880952382,0.5208333333333333,0.4548939885146781,0.7017113095238097,0.41531463328338336,0.4831959706959707,0.43850524475524477,THRESHOLD,0.5512220418470418
0,True,True,True,False,False,act + entity,0.47061011904761896,0.4244791666666667,0.45907738095238093,0.3749712117275046,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.6834077380952381,0.5770833333333334,0.6599530677655678,0.5743195461945463,0.7461309523809526,0.3805345695970697,0.490728021978022,0.4235651321858218,0.7719494047619048,0.5199032738095238,0.6093749999999999,0.553861531986532,0.7585565476190477,0.4640252976190477,0.5284054487179487,0.48871869390188355,LOGIT,0.5743195461945463
2,True,False,True,True,True,act + entity,0.5302083333333333,0.5412326388888888,0.5782566391941393,0.46542658730158726,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.7448660714285715,0.5963541666666666,0.721331272893773,0.628674704924705,0.7462053571428572,0.4193080357142858,0.5087053571428573,0.45362594581344584,0.7616071428571429,0.4825892857142858,0.5814732142857143,0.5205436346061345,0.7435267857142859,0.3800223214285715,0.48894230769230773,0.4224372785579682,LOGIT,0.628674704924705
3,True,False,True,False,True,entity,0.4696428571428572,0.4278882575757576,0.4427999084249084,0.380079816017316,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.6563988095238096,0.5369791666666668,0.6240384615384615,0.5393129208754208,0.7390625000000001,0.42786458333333344,0.5418269230769232,0.4672258871916855,0.7651785714285715,0.4834077380952382,0.5840773809523809,0.5220794252044252,0.7152529761904763,0.37756696428571435,0.47307692307692306,0.41263454103783936,THRESHOLD,0.5512220418470418
2,True,True,True,False,False,act + entity,0.5270089285714286,0.472953869047619,0.5685782967032966,0.4374881332118174,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.6923363095238096,0.5625,0.6501774267399267,0.5770278795278796,0.7410714285714286,0.46547619047619054,0.5927655677655678,0.5034898088023088,0.7432291666666668,0.44542410714285724,0.5458333333333334,0.4836459836459836,0.7390625000000002,0.4016605790043291,0.5099759615384616,0.4408202150659047,LOGIT,0.5770278795278796
1,False,True,True,False,True,none,0.5634672619047619,0.5664062500000001,0.5907394688644688,0.5080518892339545,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.7058779761904762,0.6625,0.7511446886446888,0.64530768999519,0.7587053571428574,0.4145976419413921,0.526614010989011,0.45844537407037406,0.7696428571428572,0.532514880952381,0.6413690476190477,0.569070165945166,0.7030505952380953,0.39697307900432904,0.4904361263736264,0.42892687173937166,LOGIT,0.64530768999519
1,False,False,True,True,False,act,0.5837797619047619,0.5335069444444445,0.5536057692307692,0.500260955831608,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.8010416666666668,0.696875,0.7960336538461539,0.7164417989417989,0.7539434523809526,0.38106398809523817,0.4951923076923077,0.42584636946705906,0.780357142857143,0.5433035714285714,0.6387648809523809,0.5774254501086398,0.7348958333333334,0.3796367694805196,0.4843063186813187,0.4198243885743886,LOGIT,0.7164417989417989
2,False,True,False,False,False,none,0.6287946428571428,0.5463169642857143,0.5997252747252747,0.5107448107448107,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.6290178571428571,0.6305059523809524,0.7070798992673992,0.5736517282033586,0.755059523809524,0.4017113095238096,0.5205357142857143,0.4462600298807195,0.7476934523809525,0.4789062500000001,0.5770833333333334,0.5160533910533911,0.755059523809524,0.3808779761904763,0.4955357142857143,0.4260580096786993,LOGIT,0.5736517282033586
0,False,False,True,False,True,none,0.4764136904761904,0.46086309523809527,0.5214056776556776,0.4086443824894912,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.7158482142857143,0.628125,0.6930345695970697,0.6316417263292264,0.7241815476190477,0.39139272186147195,0.5067307692307693,0.4317480950562847,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.7238839285714287,0.42197307900432907,0.4904361263736264,0.44698242729492726,LOGIT,0.6316417263292264
4,False,False,False,False,True,act,0.5428571428571429,0.4761656746031746,0.5535199175824176,0.4335925246251333,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.602529761904762,0.5765625,0.5835966117216116,0.5312405303030303,0.6036458333333333,0.35677083333333337,0.4068108974358975,0.36657618363437333,0.7226934523809525,0.3767857142857144,0.4754464285714286,0.4145538887995784,0.7033482142857144,0.4280009920634922,0.5173076923076922,0.44785334397403365,THRESHOLD,0.5512220418470418
2,False,True,False,True,False,entity,0.38779761904761917,0.400297619047619,0.4119333791208791,0.32423115079365084,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.743154761904762,0.5439732142857143,0.6424622252747253,0.57453838985089,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.7548363095238096,0.44877232142857154,0.5484375,0.48718790987109956,0.7584077380952383,0.3812643086080587,0.49759615384615385,0.4271925233132129,LOGIT,0.57453838985089
3,False,True,False,False,True,none,0.47254464285714287,0.4800843253968254,0.5171932234432235,0.3978670634920635,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.6191964285714285,0.5635416666666666,0.5998340201465202,0.5290787337662337,0.7703125000000002,0.45380895146520156,0.5552884615384616,0.49278174890243853,0.7354166666666668,0.44486607142857154,0.5413690476190476,0.48126503126503123,0.7405505952380954,0.43253855519480533,0.5379807692307692,0.46653976172295136,THRESHOLD,0.5512220418470418
5,False,False,True,True,False,act + entity,0.5238095238095238,0.5339409722222223,0.5756925366300365,0.4617739898989898,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.729389880952381,0.449702380952381,0.529092261904762,0.478255638438828,0.7539434523809526,0.3810926053113554,0.4951923076923077,0.4259460845667742,0.7607886904761906,0.4163318452380953,0.5234375,0.458189593372783,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,THRESHOLD,0.5512220418470418
4,True,False,False,False,False,act,0.40572916666666664,0.39293154761904764,0.3649782509157509,0.33718434343434345,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.6302083333333333,0.5380208333333334,0.5970581501831502,0.5175905797101449,0.7584077380952382,0.43613782051282063,0.5508241758241759,0.478766597387287,0.7458333333333335,0.4459077380952382,0.5476190476190477,0.4846741221741221,0.7375000000000002,0.38018543956043965,0.48609203296703296,0.42106442168942165,THRESHOLD,0.5512220418470418
1,True,True,True,False,True,none,0.4540922619047619,0.4303819444444444,0.4924107142857143,0.37396981437502536,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.7101190476190476,0.6135416666666667,0.7059809981684982,0.6194513125763126,0.7720238095238097,0.47269345238095245,0.5830357142857143,0.5133896595103491,0.7660714285714286,0.5361607142857143,0.6387648809523809,0.5733473124098124,0.7390625000000002,0.37985061813186827,0.4865384615384616,0.42119083981152944,LOGIT,0.6194513125763126
5,False,True,False,False,True,act,0.5126488095238096,0.48151041666666666,0.5338484432234432,0.4305307539682539,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.5915922619047619,0.5036458333333333,0.5618875915750917,0.4762348184223183,0.7539434523809526,0.38106398809523817,0.4951923076923077,0.42584636946705906,0.7672619047619048,0.48444940476190484,0.5840773809523809,0.5227107383357383,0.7316220238095239,0.3798239087301588,0.4831730769230769,0.4184810496017392,THRESHOLD,0.5512220418470418
5,False,True,False,False,False,entity,0.5255208333333333,0.4699280753968254,0.4614583333333333,0.4240524421230943,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.6844494047619049,0.6041666666666666,0.6631524725274724,0.5965272680218333,0.7662202380952383,0.41642055860805877,0.5288461538461539,0.46052585664654627,0.786011904761905,0.49382440476190487,0.5840773809523809,0.5296551827801829,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.5965272680218333
4,True,True,False,True,False,none,0.5334821428571428,0.5142485119047618,0.5132955586080586,0.45960948773448773,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.6733630952380953,0.4475961538461539,0.550400641025641,0.47715348309098304,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.742559523809524,0.3793154761904763,0.4877232142857143,0.4217177319009215,0.7494791666666669,0.3808272456709958,0.49278846153846156,0.4243880361337257,THRESHOLD,0.5512220418470418
1,False,True,True,False,False,act + entity,0.39739583333333334,0.31480654761904764,0.31775984432234433,0.280239186982608,0.5930803571428571,0.6440104166666667,0.7133127289377288,0.5512220418470418,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.7244047619047619,0.6630208333333333,0.7372081043956045,0.6578273809523809,0.7670386904761907,0.45018601190476204,0.55625,0.4914483664483665,0.8007440476190477,0.5920386904761905,0.68125,0.6255651755651757,0.7244791666666668,0.4121422847985349,0.5021634615384616,0.4453611139818036,LOGIT,0.6578273809523809
